Transaction ID,Date,Time,Item,Category,Price,Quantity,Total Spent,Payment Method,Customer Type
9785,2025-06-20,09:06,Green Tea,Tea,3.25,2,6.5,Cash,Transient
9786,2025-06-20,12:31,Grilled Cheese,Food,6.5,1,6.5,Credit Card,New
9787,2025-06-20,13:50,Earl Grey,Tea,3.25,1,3.25,Cash,Transient
9788,2025-06-20,12:10,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
9789,2025-06-20,09:01,Latte,Coffee,4.5,1,4.5,Credit Card,New
9790,2025-06-20,08:27,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9791,2025-06-20,15:51,Green Tea,Tea,3.25,1,3.25,Mobile Payment,New
9792,2025-06-20,14:05,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9793,2025-06-21,14:23,Mocha,Coffee,5.0,2,10.0,Credit Card,Regular
9794,2025-06-21,12:34,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
9795,2025-06-21,15:27,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
9796,2025-06-21,09:08,Blueberry Muffin,Bakery,3.5,2,7.0,Credit Card,Transient
9797,2025-06-21,09:49,Earl Grey,Tea,3.25,1,3.25,Cash,Regular
9798,2025-06-21,08:13,Bagel,Bakery,3.0,1,3.0,Cash,Transient
9799,2025-06-21,10:45,Croissant,Bakery,3.75,1,3.75,Mobile Payment,Regular
9800,2025-06-21,14:43,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
9801,2025-06-21,09:08,Espresso,Coffee,3.0,1,3.0,Cash,Regular
9802,2025-06-21,17:15,Green Tea,Tea,3.25,1,3.25,Credit Card,New
9803,2025-06-21,15:40,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
9804,2025-06-21,14:02,Americano,Coffee,3.5,1,3.5,Cash,New
9805,2025-06-21,11:38,Avocado Toast,Food,8.5,2,17.0,Credit Card,Transient
9806,2025-06-21,10:02,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
9807,2025-06-21,11:22,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
9808,2025-06-21,16:03,Cappuccino,Coffee,4.5,2,9.0,Mobile Payment,New
9809,2025-06-21,10:37,Macchiato,Coffee,3.75,1,3.75,Credit Card,New
9810,2025-06-21,11:14,Bagel,Bakery,3.0,1,3.0,Credit Card,Regular
9811,2025-06-21,14:03,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
9812,2025-06-21,09:17,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
9813,2025-06-21,14:56,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
9814,2025-06-21,09:17,Chai Latte,Tea,4.5,2,9.0,Credit Card,New
9815,2025-06-21,16:57,Latte,Coffee,4.5,2,9.0,Credit Card,Transient
9816,2025-06-21,08:42,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Regular
9817,2025-06-21,08:12,Scone,Bakery,3.75,1,3.75,Cash,New
9818,2025-06-21,17:38,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
9819,2025-06-21,12:48,Americano,Coffee,3.5,1,3.5,Cash,Regular
9820,2025-06-21,09:54,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Transient
9821,2025-06-21,10:40,Breakfast Sandwich,Food,7.5,1,7.5,Mobile Payment,New
9822,2025-06-21,15:41,Grilled Cheese,Food,6.5,2,13.0,Credit Card,Regular
9823,2025-06-21,18:45,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
9824,2025-06-21,09:28,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Regular
9825,2025-06-21,09:03,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9826,2025-06-21,15:08,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
9827,2025-06-21,09:53,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
9828,2025-06-21,09:29,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
9829,2025-06-21,15:50,Scone,Bakery,3.75,1,3.75,Cash,Transient
9830,2025-06-21,15:10,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
9831,2025-06-21,18:52,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
9832,2025-06-21,12:11,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
9833,2025-06-21,12:47,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
9834,2025-06-21,08:29,Scone,Bakery,3.75,1,3.75,Credit Card,New
9835,2025-06-21,12:49,Matcha Latte,Tea,5.25,2,10.5,Mobile Payment,Regular
9836,2025-06-21,10:19,Mocha,Coffee,5.0,1,5.0,Cash,Transient
9837,2025-06-21,09:21,Earl Grey,Tea,3.25,1,3.25,Cash,Transient
9838,2025-06-21,10:40,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
9839,2025-06-21,11:30,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
9840,2025-06-21,12:51,Croissant,Bakery,3.75,2,7.5,Mobile Payment,Regular
9841,2025-06-21,08:13,Mocha,Coffee,5.0,1,5.0,Credit Card,New
9842,2025-06-22,14:02,Cappuccino,Coffee,4.5,1,4.5,Cash,Regular
9843,2025-06-22,12:26,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,Regular
9844,2025-06-22,10:11,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,New
9845,2025-06-22,09:22,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Transient
9846,2025-06-22,13:01,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
9847,2025-06-22,08:33,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
9848,2025-06-22,14:17,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
9849,2025-06-22,07:19,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
9850,2025-06-22,07:28,Green Tea,Tea,3.25,1,3.25,Credit Card,New
9851,2025-06-22,08:59,Croissant,Bakery,3.75,3,11.25,Mobile Payment,Regular
9852,2025-06-22,15:41,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
9853,2025-06-22,07:12,Mocha,Coffee,5.0,2,10.0,Credit Card,New
9854,2025-06-22,07:32,Chai Latte,Tea,4.5,1,4.5,Credit Card,New
9855,2025-06-22,12:24,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,Regular
9856,2025-06-22,09:18,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
9857,2025-06-22,14:29,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Regular
9858,2025-06-22,07:41,Latte,Coffee,4.5,1,4.5,Mobile Payment,Transient
9859,2025-06-22,12:42,Avocado Toast,Food,8.5,1,8.5,Credit Card,Transient
9860,2025-06-22,07:21,Bagel,Bakery,3.0,1,3.0,Cash,Regular
9861,2025-06-22,14:42,Peppermint Tea,Tea,3.25,2,6.5,Credit Card,Regular
9862,2025-06-22,13:08,Latte,Coffee,4.5,1,4.5,Cash,New
9863,2025-06-22,15:25,Cappuccino,Coffee,4.5,1,4.5,Cash,New
9864,2025-06-22,16:36,Bagel,Bakery,3.0,1,3.0,Credit Card,New
9865,2025-06-22,11:05,Croissant,Bakery,3.75,1,3.75,Credit Card,New
9866,2025-06-22,13:32,Cold Brew,Coffee,4.75,1,4.75,Cash,New
9867,2025-06-22,16:58,Breakfast Sandwich,Food,7.5,3,22.5,Credit Card,New
9868,2025-06-22,09:19,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Transient
9869,2025-06-22,14:46,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
9870,2025-06-22,10:27,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
9871,2025-06-22,12:24,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
9872,2025-06-22,09:08,Bagel,Bakery,3.0,1,3.0,Credit Card,New
9873,2025-06-22,12:39,Bagel,Bakery,3.0,3,9.0,Credit Card,Transient
9874,2025-06-22,15:55,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
9875,2025-06-22,09:52,Grilled Cheese,Food,6.5,1,6.5,Credit Card,New
9876,2025-06-22,10:55,Espresso,Coffee,3.0,1,3.0,Credit Card,Transient
9877,2025-06-22,17:20,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9878,2025-06-22,08:56,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,New
9879,2025-06-22,08:18,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
9880,2025-06-22,10:17,Cold Brew,Coffee,4.75,2,9.5,Mobile Payment,Regular
9881,2025-06-22,10:36,Americano,Coffee,3.5,1,3.5,Cash,Regular
9882,2025-06-22,17:02,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,New
9883,2025-06-22,18:43,Blueberry Muffin,Bakery,3.5,2,7.0,Cash,New
9884,2025-06-22,08:40,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
9885,2025-06-22,17:06,Green Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
9886,2025-06-22,07:02,Scone,Bakery,3.75,1,3.75,Credit Card,New
9887,2025-06-22,15:16,Mocha,Coffee,5.0,1,5.0,Cash,Transient
9888,2025-06-22,10:27,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
9889,2025-06-22,12:37,Americano,Coffee,3.5,1,3.5,Cash,New
9890,2025-06-22,08:20,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
9891,2025-06-22,11:26,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
9892,2025-06-22,09:38,Blueberry Muffin,Bakery,3.5,2,7.0,Credit Card,Regular
9893,2025-06-22,17:08,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
9894,2025-06-22,17:31,Cappuccino,Coffee,4.5,2,9.0,Cash,Regular
9895,2025-06-22,09:36,Matcha Latte,Tea,5.25,3,15.75,Mobile Payment,Regular
9896,2025-06-22,11:29,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Cash,Regular
9897,2025-06-22,10:24,Green Tea,Tea,3.25,1,3.25,Credit Card,New
9898,2025-06-22,09:03,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9899,2025-06-22,13:29,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Cash,New
9900,2025-06-22,12:19,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
9901,2025-06-22,08:01,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Transient
9902,2025-06-22,09:01,Peppermint Tea,Tea,3.25,3,9.75,Credit Card,Regular
9903,2025-06-22,18:53,Scone,Bakery,3.75,2,7.5,Cash,Regular
9904,2025-06-22,10:43,Grilled Cheese,Food,6.5,1,6.5,Cash,Regular
9905,2025-06-22,09:49,Bagel,Bakery,3.0,1,3.0,Credit Card,Regular
9906,2025-06-22,11:42,Peppermint Tea,Tea,3.25,1,3.25,Cash,Regular
9907,2025-06-22,15:34,Cold Brew,Coffee,4.75,2,9.5,Mobile Payment,Transient
9908,2025-06-22,12:40,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
9909,2025-06-22,17:14,Macchiato,Coffee,3.75,2,7.5,Credit Card,Regular
9910,2025-06-22,09:00,Latte,Coffee,4.5,1,4.5,Mobile Payment,Regular
9911,2025-06-22,15:31,Green Tea,Tea,3.25,1,3.25,Cash,Regular
9912,2025-06-22,14:45,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
9913,2025-06-22,16:43,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
9914,2025-06-22,07:57,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9915,2025-06-22,07:28,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
9916,2025-06-22,13:05,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Transient
9917,2025-06-22,08:16,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
9918,2025-06-22,09:06,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
9919,2025-06-22,09:28,Americano,Coffee,3.5,1,3.5,Cash,Regular
9920,2025-06-22,10:07,Grilled Cheese,Food,6.5,3,19.5,Credit Card,Regular
9921,2025-06-22,15:43,Scone,Bakery,3.75,1,3.75,Cash,New
9922,2025-06-22,08:29,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
9923,2025-06-22,09:28,Americano,Coffee,3.5,2,7.0,Mobile Payment,Transient
9924,2025-06-22,15:09,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,Regular
9925,2025-06-22,16:52,Earl Grey,Tea,3.25,2,6.5,Mobile Payment,Transient
9926,2025-06-22,19:43,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
9927,2025-06-22,17:07,Croissant,Bakery,3.75,1,3.75,Credit Card,New
9928,2025-06-22,18:36,Mocha,Coffee,5.0,1,5.0,Cash,Regular
9929,2025-06-22,19:15,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
9930,2025-06-22,11:32,Chai Latte,Tea,4.5,1,4.5,Cash,New
9931,2025-06-22,08:58,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
9932,2025-06-22,08:59,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
9933,2025-06-22,13:18,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,New
9934,2025-06-22,09:11,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
9935,2025-06-22,10:21,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,New
9936,2025-06-22,18:49,Scone,Bakery,3.75,1,3.75,Credit Card,Transient
9937,2025-06-22,11:05,Breakfast Sandwich,Food,7.5,1,7.5,Cash,Regular
9938,2025-06-22,15:23,Bagel,Bakery,3.0,1,3.0,Credit Card,Regular
9939,2025-06-22,07:05,Green Tea,Tea,3.25,1,3.25,Credit Card,New
9940,2025-06-22,10:12,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
9941,2025-06-22,09:29,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,Transient
9942,2025-06-23,15:46,Americano,Coffee,3.5,1,3.5,Mobile Payment,New
9943,2025-06-23,11:30,Avocado Toast,Food,8.5,1,8.5,Cash,Regular
9944,2025-06-23,13:39,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
9945,2025-06-23,09:06,Macchiato,Coffee,3.75,2,7.5,Credit Card,New
9946,2025-06-23,08:50,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
9947,2025-06-23,14:50,Americano,Coffee,3.5,1,3.5,Mobile Payment,Transient
9948,2025-06-23,07:02,Scone,Bakery,3.75,1,3.75,Credit Card,New
9949,2025-06-23,09:57,Matcha Latte,Tea,5.25,1,5.25,Cash,Regular
9950,2025-06-23,08:13,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
9951,2025-06-23,09:49,Latte,Coffee,4.5,2,9.0,Credit Card,Transient
9952,2025-06-23,19:30,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
9953,2025-06-23,08:33,Americano,Coffee,3.5,1,3.5,Mobile Payment,Regular
9954,2025-06-23,09:10,Breakfast Sandwich,Food,7.5,1,7.5,Cash,Regular
9955,2025-06-23,12:11,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
9956,2025-06-23,16:40,Latte,Coffee,4.5,2,9.0,Cash,Transient
9957,2025-06-23,12:18,Bagel,Bakery,3.0,2,6.0,Cash,Regular
9958,2025-06-23,10:38,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
9959,2025-06-23,14:57,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
9960,2025-06-23,11:59,Americano,Coffee,3.5,2,7.0,Credit Card,Regular
9961,2025-06-23,19:51,Bagel,Bakery,3.0,1,3.0,Cash,Regular
9962,2025-06-23,09:29,Latte,Coffee,4.5,1,4.5,Mobile Payment,Transient
9963,2025-06-23,09:56,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
9964,2025-06-23,09:49,Peppermint Tea,Tea,3.25,1,3.25,Cash,Regular
9965,2025-06-23,10:40,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
9966,2025-06-23,10:33,Blueberry Muffin,Bakery,3.5,3,10.5,Mobile Payment,New
9967,2025-06-23,11:24,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
9968,2025-06-23,10:44,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
9969,2025-06-23,10:42,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
9970,2025-06-23,15:34,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
9971,2025-06-23,09:05,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Transient
9972,2025-06-23,09:27,Americano,Coffee,3.5,1,3.5,Mobile Payment,New
9973,2025-06-23,09:24,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Regular
9974,2025-06-23,15:32,Espresso,Coffee,3.0,1,3.0,Credit Card,Transient
9975,2025-06-23,15:10,Cold Brew,Coffee,4.75,2,9.5,Cash,New
9976,2025-06-23,10:25,Latte,Coffee,4.5,1,4.5,Cash,Transient
9977,2025-06-23,13:36,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
9978,2025-06-23,10:18,Chai Latte,Tea,4.5,1,4.5,Credit Card,New
9979,2025-06-23,13:38,Breakfast Sandwich,Food,7.5,2,15.0,Credit Card,Regular
9980,2025-06-23,17:22,Espresso,Coffee,3.0,2,6.0,Credit Card,Regular
9981,2025-06-23,12:34,Cappuccino,Coffee,4.5,1,4.5,Cash,New
9982,2025-06-23,09:11,Croissant,Bakery,3.75,1,3.75,Cash,Transient
9983,2025-06-23,15:34,Chai Latte,Tea,4.5,1,4.5,Credit Card,Transient
9984,2025-06-23,14:01,Earl Grey,Tea,3.25,1,3.25,Cash,New
9985,2025-06-23,17:25,Earl Grey,Tea,3.25,1,3.25,Cash,Transient
9986,2025-06-23,07:12,Scone,Bakery,3.75,2,7.5,Mobile Payment,New
9987,2025-06-23,12:22,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Transient
9988,2025-06-23,19:08,Americano,Coffee,3.5,2,7.0,Credit Card,Regular
9989,2025-06-23,10:22,Latte,Coffee,4.5,1,4.5,Mobile Payment,Regular
9990,2025-06-23,08:05,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
9991,2025-06-23,13:48,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
9992,2025-06-23,08:13,Matcha Latte,Tea,5.25,1,5.25,Credit Card,New
9993,2025-06-23,14:54,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
9994,2025-06-23,11:37,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
9995,2025-06-23,17:09,Croissant,Bakery,3.75,2,7.5,Credit Card,Regular
9996,2025-06-23,11:49,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
9997,2025-06-23,07:18,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Regular
9998,2025-06-23,09:14,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
9999,2025-06-23,14:52,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
10000,2025-06-23,16:43,Chai Latte,Tea,4.5,2,9.0,Credit Card,Regular
10001,2025-06-23,09:00,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
10002,2025-06-24,13:07,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
10003,2025-06-24,08:58,Mocha,Coffee,5.0,2,10.0,Credit Card,Transient
10004,2025-06-24,14:48,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
10005,2025-06-24,12:44,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
10006,2025-06-24,12:17,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Transient
10007,2025-06-24,12:37,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
10008,2025-06-24,18:47,Mocha,Coffee,5.0,1,5.0,Cash,New
10009,2025-06-24,14:47,Cold Brew,Coffee,4.75,3,14.25,Credit Card,Regular
10010,2025-06-24,15:47,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
10011,2025-06-24,12:46,Chai Latte,Tea,4.5,2,9.0,Credit Card,Transient
10012,2025-06-24,17:08,Green Tea,Tea,3.25,2,6.5,Credit Card,New
10013,2025-06-24,12:18,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
10014,2025-06-24,13:59,Espresso,Coffee,3.0,1,3.0,Credit Card,New
10015,2025-06-24,12:05,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
10016,2025-06-24,09:42,Latte,Coffee,4.5,1,4.5,Credit Card,New
10017,2025-06-24,17:00,Green Tea,Tea,3.25,3,9.75,Credit Card,Regular
10018,2025-06-24,09:40,Americano,Coffee,3.5,1,3.5,Cash,Regular
10019,2025-06-24,07:11,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
10020,2025-06-24,14:40,Scone,Bakery,3.75,2,7.5,Cash,Transient
10021,2025-06-24,09:55,Mocha,Coffee,5.0,1,5.0,Mobile Payment,New
10022,2025-06-24,13:14,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,New
10023,2025-06-24,11:17,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
10024,2025-06-24,15:01,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
10025,2025-06-24,11:03,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
10026,2025-06-24,09:35,Latte,Coffee,4.5,1,4.5,Cash,Regular
10027,2025-06-24,11:54,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
10028,2025-06-24,15:53,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
10029,2025-06-24,14:54,Americano,Coffee,3.5,2,7.0,Credit Card,Transient
10030,2025-06-24,07:42,Cappuccino,Coffee,4.5,2,9.0,Credit Card,New
10031,2025-06-24,08:11,Espresso,Coffee,3.0,1,3.0,Credit Card,New
10032,2025-06-24,10:10,Cappuccino,Coffee,4.5,1,4.5,Credit Card,New
10033,2025-06-24,14:07,Earl Grey,Tea,3.25,1,3.25,Cash,Regular
10034,2025-06-24,07:54,Grilled Cheese,Food,6.5,2,13.0,Credit Card,Regular
10035,2025-06-24,10:16,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
10036,2025-06-24,09:39,Bagel,Bakery,3.0,1,3.0,Mobile Payment,Regular
10037,2025-06-24,08:49,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
10038,2025-06-24,12:16,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
10039,2025-06-24,08:58,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
10040,2025-06-24,18:42,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
10041,2025-06-24,07:51,Matcha Latte,Tea,5.25,2,10.5,Cash,New
10042,2025-06-24,11:00,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
10043,2025-06-24,19:45,Green Tea,Tea,3.25,2,6.5,Credit Card,Regular
10044,2025-06-24,11:10,Mocha,Coffee,5.0,2,10.0,Credit Card,New
10045,2025-06-24,12:49,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,New
10046,2025-06-24,14:49,Earl Grey,Tea,3.25,2,6.5,Credit Card,Transient
10047,2025-06-24,13:44,Cappuccino,Coffee,4.5,2,9.0,Mobile Payment,Regular
10048,2025-06-24,07:16,Green Tea,Tea,3.25,1,3.25,Credit Card,New
10049,2025-06-24,11:47,Cappuccino,Coffee,4.5,1,4.5,Credit Card,New
10050,2025-06-24,15:21,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
10051,2025-06-24,10:46,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
10052,2025-06-24,17:07,Cappuccino,Coffee,4.5,1,4.5,Cash,New
10053,2025-06-24,11:11,Avocado Toast,Food,8.5,2,17.0,Credit Card,Regular
10054,2025-06-24,18:43,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
10055,2025-06-24,09:08,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
10056,2025-06-24,15:46,Green Tea,Tea,3.25,2,6.5,Credit Card,Regular
10057,2025-06-24,16:25,Espresso,Coffee,3.0,1,3.0,Cash,Regular
10058,2025-06-24,09:42,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
10059,2025-06-24,17:01,Matcha Latte,Tea,5.25,1,5.25,Mobile Payment,Transient
10060,2025-06-24,13:51,Macchiato,Coffee,3.75,1,3.75,Credit Card,New
10061,2025-06-25,07:01,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
10062,2025-06-25,15:17,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
10063,2025-06-25,09:55,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
10064,2025-06-25,13:05,Mocha,Coffee,5.0,2,10.0,Cash,Regular
10065,2025-06-25,16:07,Chai Latte,Tea,4.5,2,9.0,Credit Card,Regular
10066,2025-06-25,08:16,Espresso,Coffee,3.0,1,3.0,Cash,New
10067,2025-06-25,10:07,Croissant,Bakery,3.75,1,3.75,Cash,Regular
10068,2025-06-25,09:20,Latte,Coffee,4.5,2,9.0,Cash,Transient
10069,2025-06-25,09:36,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
10070,2025-06-25,13:20,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Regular
10071,2025-06-25,16:41,Latte,Coffee,4.5,1,4.5,Cash,Regular
10072,2025-06-25,09:32,Blueberry Muffin,Bakery,3.5,1,3.5,Cash,Transient
10073,2025-06-25,11:02,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
10074,2025-06-25,12:56,Americano,Coffee,3.5,2,7.0,Mobile Payment,Regular
10075,2025-06-25,12:56,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
10076,2025-06-25,07:56,Americano,Coffee,3.5,1,3.5,Credit Card,New
10077,2025-06-25,10:21,Latte,Coffee,4.5,1,4.5,Cash,New
10078,2025-06-25,09:05,Macchiato,Coffee,3.75,1,3.75,Cash,Transient
10079,2025-06-25,09:44,Chai Latte,Tea,4.5,1,4.5,Cash,Regular
10080,2025-06-25,08:47,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
10081,2025-06-25,15:11,Espresso,Coffee,3.0,1,3.0,Credit Card,New
10082,2025-06-25,16:44,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Transient
10083,2025-06-25,18:12,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
10084,2025-06-25,11:36,Grilled Cheese,Food,6.5,1,6.5,Credit Card,New
10085,2025-06-25,13:14,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,New
10086,2025-06-25,17:20,Mocha,Coffee,5.0,2,10.0,Credit Card,Regular
10087,2025-06-25,14:14,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
10088,2025-06-25,11:52,Espresso,Coffee,3.0,1,3.0,Cash,Regular
10089,2025-06-25,09:53,Latte,Coffee,4.5,1,4.5,Mobile Payment,Regular
10090,2025-06-26,18:11,Americano,Coffee,3.5,1,3.5,Mobile Payment,Regular
10091,2025-06-26,10:27,Macchiato,Coffee,3.75,2,7.5,Credit Card,Regular
10092,2025-06-26,12:57,Cappuccino,Coffee,4.5,1,4.5,Credit Card,New
10093,2025-06-26,07:02,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,Regular
10094,2025-06-26,07:52,Chai Latte,Tea,4.5,2,9.0,Credit Card,New
10095,2025-06-26,08:24,Peppermint Tea,Tea,3.25,1,3.25,Cash,Regular
10096,2025-06-26,15:38,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Transient
10097,2025-06-26,12:59,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,Transient
